match_id,innings,batting_team,over_ball,bowler,batsman,run,extra_type,extra_run,is_wicket,is_boundary,is_dot_ball,commentary
23454074,2,Royal Cricket Blasters (RCB),11.0,Srikanta Maddara,Satyam Goyal,1,,0,0,0,0,"Srikanta Maddara to Satyam Goyal, 1 run"
23454074,2,Royal Cricket Blasters (RCB),11.0,Srikanta Maddara,Satyam Goyal,0,WD,0,0,0,0,"Srikanta Maddara to Satyam Goyal, wide"
23454074,2,Royal Cricket Blasters (RCB),10.5,Srikanta Maddara,shaik azeed,1,,0,0,0,0,"Srikanta Maddara to shaik azeed, 1 run"
23454074,2,Royal Cricket Blasters (RCB),10.4,Srikanta Maddara,shaik azeed,0,,0,0,0,1,"Srikanta Maddara to shaik azeed, no run"
23454074,2,Royal Cricket Blasters (RCB),10.4,Srikanta Maddara,shaik azeed,0,WD,0,0,0,0,"Srikanta Maddara to shaik azeed, wide"
23454074,2,Royal Cricket Blasters (RCB),10.3,Srikanta Maddara,Manjunath H,0,,0,1,0,1,"Srikanta Maddara to Manjunath H, OUT Caught out, Caught by Ashok"
23454074,2,Royal Cricket Blasters (RCB),10.2,Srikanta Maddara,Manjunath H,0,,0,0,0,1,"Srikanta Maddara to Manjunath H, no run"
23454074,2,Royal Cricket Blasters (RCB),10.1,Srikanta Maddara,Satyam Goyal,1,,0,0,0,0,"Srikanta Maddara to Satyam Goyal, 1 run"
23454074,2,Royal Cricket Blasters (RCB),10.0,Lokesh kumar YC,Manjunath H,0,,0,0,0,1,"Lokesh kumar YC to Manjunath H, no run"
23454074,2,Royal Cricket Blasters (RCB),9.5,Lokesh kumar YC,Manjunath H,0,,0,0,0,1,"Lokesh kumar YC to Manjunath H, no run"
23454074,2,Royal Cricket Blasters (RCB),9.4,Lokesh kumar YC,Manjunath H,4,,0,0,1,0,"Lokesh kumar YC to Manjunath H, FOUR"
23454074,2,Royal Cricket Blasters (RCB),9.3,Lokesh kumar YC,Manjunath H,0,,0,0,0,1,"Lokesh kumar YC to Manjunath H, no run"
23454074,2,Royal Cricket Blasters (RCB),9.2,Lokesh kumar YC,Manjunath H,0,,0,0,0,1,"Lokesh kumar YC to Manjunath H, no run"
23454074,2,Royal Cricket Blasters (RCB),9.1,Lokesh kumar YC,Manjunath H,0,,0,0,0,1,"Lokesh kumar YC to Manjunath H, no run"
23454074,2,Royal Cricket Blasters (RCB),9.0,Srikanta Maddara,Satyam Goyal,4,,0,0,1,0,"Srikanta Maddara to Satyam Goyal, FOUR"
23454074,2,Royal Cricket Blasters (RCB),8.5,Srikanta Maddara,Manjunath H,1,,0,0,0,0,"Srikanta Maddara to Manjunath H, 1 run"
23454074,2,Royal Cricket Blasters (RCB),8.4,Srikanta Maddara,Deepak Kumar,0,,0,1,0,1,"Srikanta Maddara to Deepak Kumar, OUT Caught out, Caught by Lokesh kumar YC"
23454074,2,Royal Cricket Blasters (RCB),8.3,Srikanta Maddara,Deepak Kumar,4,,0,0,1,0,"Srikanta Maddara to Deepak Kumar, FOUR"
23454074,2,Royal Cricket Blasters (RCB),8.2,Srikanta Maddara,Satyam Goyal,1,,0,0,0,0,"Srikanta Maddara to Satyam Goyal, 1 run"
23454074,2,Royal Cricket Blasters (RCB),8.1,Srikanta Maddara,Satyam Goyal,0,,0,0,0,1,"Srikanta Maddara to Satyam Goyal, no run"
23454074,2,Royal Cricket Blasters (RCB),8.0,Mithun,Deepak Kumar,0,,0,0,0,1,"Mithun to Deepak Kumar, no run"
23454074,2,Royal Cricket Blasters (RCB),7.5,Mithun,Deepak Kumar,6,,0,0,1,0,"Mithun to Deepak Kumar, SIX"
23454074,2,Royal Cricket Blasters (RCB),7.4,Mithun,Satyam Goyal,1,,0,0,0,0,"Mithun to Satyam Goyal, 1 run"
23454074,2,Royal Cricket Blasters (RCB),7.3,Mithun,Deepak Kumar,1,,0,0,0,0,"Mithun to Deepak Kumar, 1 run"
23454074,2,Royal Cricket Blasters (RCB),7.2,Mithun,Satyam Goyal,1,,0,0,0,0,"Mithun to Satyam Goyal, 1 run"
23454074,2,Royal Cricket Blasters (RCB),7.1,Mithun,Deepak Kumar,1,,0,0,0,0,"Mithun to Deepak Kumar, 1 run"
23454074,2,Royal Cricket Blasters (RCB),7.1,Mithun,Deepak Kumar,0,WD,0,0,0,0,"Mithun to Deepak Kumar, wide"
23454074,2,Royal Cricket Blasters (RCB),7.0,Sudheer Nidiginti,Deepak Kumar,1,,0,0,0,0,"Sudheer Nidiginti to Deepak Kumar, 1 run"
23454074,2,Royal Cricket Blasters (RCB),7.0,Sudheer Nidiginti,Deepak Kumar,0,WD,0,0,0,0,"Sudheer Nidiginti to Deepak Kumar, wide"
23454074,2,Royal Cricket Blasters (RCB),7.0,Sudheer Nidiginti,Deepak Kumar,0,WD,0,0,0,0,"Sudheer Nidiginti to Deepak Kumar, wide"
23454074,2,Royal Cricket Blasters (RCB),6.5,Sudheer Nidiginti,Satyam Goyal,1,,0,0,0,0,"Sudheer Nidiginti to Satyam Goyal, 1 run"
23454074,2,Royal Cricket Blasters (RCB),6.4,Sudheer Nidiginti,Satyam Goyal,2,,0,0,0,0,"Sudheer Nidiginti to Satyam Goyal, 2 runs"
23454074,2,Royal Cricket Blasters (RCB),6.3,Sudheer Nidiginti,Deepak Kumar,1,,0,0,0,0,"Sudheer Nidiginti to Deepak Kumar, 1 run"
23454074,2,Royal Cricket Blasters (RCB),6.2,Sudheer Nidiginti,Deepak Kumar,0,,0,0,0,1,"Sudheer Nidiginti to Deepak Kumar, no run"
23454074,2,Royal Cricket Blasters (RCB),6.1,Sudheer Nidiginti,Satyam Goyal,1,,0,0,0,0,"Sudheer Nidiginti to Satyam Goyal, 1 run"
23454074,2,Royal Cricket Blasters (RCB),6.0,Vinod Reddy,Satyam Goyal,1,,0,0,0,0,"Vinod Reddy to Satyam Goyal, 1 run"
23454074,2,Royal Cricket Blasters (RCB),5.5,Vinod Reddy,Deepak Kumar,1,,0,0,0,0,"Vinod Reddy to Deepak Kumar, 1 run"
23454074,2,Royal Cricket Blasters (RCB),5.4,Vinod Reddy,Deepak Kumar,0,,0,0,0,1,"Vinod Reddy to Deepak Kumar, no run"
23454074,2,Royal Cricket Blasters (RCB),5.3,Vinod Reddy,Deepak Kumar,0,B,4,0,1,0,"Vinod Reddy to Deepak Kumar, bye, 4 runs"
23454074,2,Royal Cricket Blasters (RCB),5.3,Vinod Reddy,Deepak Kumar,0,WD,0,0,0,0,"Vinod Reddy to Deepak Kumar, wide"
23454074,2,Royal Cricket Blasters (RCB),5.2,Vinod Reddy,Deepak Kumar,0,,0,0,0,1,"Vinod Reddy to Deepak Kumar, no run"
23454074,2,Royal Cricket Blasters (RCB),5.1,Vinod Reddy,Satyam Goyal,1,,0,0,0,0,"Vinod Reddy to Satyam Goyal, 1 run"
23454074,2,Royal Cricket Blasters (RCB),5.0,Sudheer Nidiginti,Murali Cn Cricket,0,,0,1,0,1,"Sudheer Nidiginti to Murali Cn Cricket, OUT Bowled"
23454074,2,Royal Cricket Blasters (RCB),5.0,Sudheer Nidiginti,Murali Cn Cricket,0,WD,0,0,0,0,"Sudheer Nidiginti to Murali Cn Cricket, wide"
23454074,2,Royal Cricket Blasters (RCB),4.5,Sudheer Nidiginti,Satyam Goyal,1,,0,0,0,0,"Sudheer Nidiginti to Satyam Goyal, 1 run"
23454074,2,Royal Cricket Blasters (RCB),4.4,Sudheer Nidiginti,Satyam Goyal,0,,0,0,0,1,"Sudheer Nidiginti to Satyam Goyal, no run"
23454074,2,Royal Cricket Blasters (RCB),4.3,Sudheer Nidiginti,Murali Cn Cricket,1,,0,0,0,0,"Sudheer Nidiginti to Murali Cn Cricket, 1 run"
23454074,2,Royal Cricket Blasters (RCB),4.3,Sudheer Nidiginti,Murali Cn Cricket,0,NB,0,0,0,0,"Sudheer Nidiginti to Murali Cn Cricket, (no ball)"
23454074,2,Royal Cricket Blasters (RCB),4.2,Sudheer Nidiginti,Arun,0,,0,1,0,1,"Sudheer Nidiginti to Arun, OUT Caught out, Caught by Lokesh kumar YC"
23454074,2,Royal Cricket Blasters (RCB),4.1,Sudheer Nidiginti,Arun,2,,0,0,0,0,"Sudheer Nidiginti to Arun, 2 runs"
23454074,2,Royal Cricket Blasters (RCB),4.0,Mithun,Satyam Goyal,4,,0,0,1,0,"Mithun to Satyam Goyal, FOUR"
23454074,2,Royal Cricket Blasters (RCB),3.5,Mithun,Satyam Goyal,4,,0,0,1,0,"Mithun to Satyam Goyal, FOUR"
23454074,2,Royal Cricket Blasters (RCB),3.4,Mithun,Vishwanath Cricket,0,,0,1,0,1,"Mithun to Vishwanath Cricket, OUT Caught out, Caught by Sarat Kumar"
23454074,2,Royal Cricket Blasters (RCB),3.3,Mithun,Arun,1,,0,0,0,0,"Mithun to Arun, 1 run"
23454074,2,Royal Cricket Blasters (RCB),3.2,Mithun,Leel,0,,0,1,0,1,"Mithun to Leel, OUT Caught out, Caught by Karthik Reddy"
23454074,2,Royal Cricket Blasters (RCB),3.1,Mithun,Vishwanath Cricket,1,,0,0,0,0,"Mithun to Vishwanath Cricket, 1 run"
23454074,2,Royal Cricket Blasters (RCB),3.0,Lokesh kumar YC,Leel,6,,0,0,1,0,"Lokesh kumar YC to Leel, SIX"
23454074,2,Royal Cricket Blasters (RCB),2.5,Lokesh kumar YC,Vishwanath Cricket,1,,0,0,0,0,"Lokesh kumar YC to Vishwanath Cricket, 1 run"
23454074,2,Royal Cricket Blasters (RCB),2.4,Lokesh kumar YC,Vishwanath Cricket,0,,0,0,0,1,"Lokesh kumar YC to Vishwanath Cricket, no run"
23454074,2,Royal Cricket Blasters (RCB),2.3,Lokesh kumar YC,Leel,1,,0,0,0,0,"Lokesh kumar YC to Leel, 1 run"
23454074,2,Royal Cricket Blasters (RCB),2.2,Lokesh kumar YC,Vishwanath Cricket,1,,0,0,0,0,"Lokesh kumar YC to Vishwanath Cricket, 1 run"
23454074,2,Royal Cricket Blasters (RCB),2.1,Lokesh kumar YC,Vishwanath Cricket,2,,0,0,0,0,"Lokesh kumar YC to Vishwanath Cricket, 2 runs"
23454074,2,Royal Cricket Blasters (RCB),2.1,Lokesh kumar YC,Vishwanath Cricket,0,WD,0,0,0,0,"Lokesh kumar YC to Vishwanath Cricket, wide"
23454074,2,Royal Cricket Blasters (RCB),2.0,Vinod Reddy,Vinay KS,0,,0,1,0,1,"Vinod Reddy to Vinay KS, OUT Bowled"
23454074,2,Royal Cricket Blasters (RCB),1.5,Vinod Reddy,Vinay KS,0,,0,0,0,1,"Vinod Reddy to Vinay KS, no run"
23454074,2,Royal Cricket Blasters (RCB),1.5,Vinod Reddy,Vinay KS,0,WD,0,0,0,0,"Vinod Reddy to Vinay KS, wide"
23454074,2,Royal Cricket Blasters (RCB),1.5,Vinod Reddy,Vinay KS,0,WD,0,0,0,0,"Vinod Reddy to Vinay KS, wide"
23454074,2,Royal Cricket Blasters (RCB),1.4,Vinod Reddy,Vinay KS,0,,0,0,0,1,"Vinod Reddy to Vinay KS, no run"
23454074,2,Royal Cricket Blasters (RCB),1.3,Vinod Reddy,Vinay KS,4,,0,0,1,0,"Vinod Reddy to Vinay KS, FOUR"
23454074,2,Royal Cricket Blasters (RCB),1.2,Vinod Reddy,Vinay KS,0,,0,0,0,1,"Vinod Reddy to Vinay KS, no run"
23454074,2,Royal Cricket Blasters (RCB),1.1,Vinod Reddy,Vinay KS,0,,0,0,0,1,"Vinod Reddy to Vinay KS, no run"
23454074,2,Royal Cricket Blasters (RCB),1.0,Mithun,Vinay KS,1,,0,0,0,0,"Mithun to Vinay KS, 1 run"
23454074,2,Royal Cricket Blasters (RCB),0.5,Mithun,Vinay KS,0,,0,0,0,1,"Mithun to Vinay KS, no run"
23454074,2,Royal Cricket Blasters (RCB),0.4,Mithun,Vinay KS,6,,0,0,1,0,"Mithun to Vinay KS, SIX"
23454074,2,Royal Cricket Blasters (RCB),0.3,Mithun,Vinay KS,0,,0,0,0,1,"Mithun to Vinay KS, no run"
23454074,2,Royal Cricket Blasters (RCB),0.2,Mithun,Vinay KS,4,,0,0,1,0,"Mithun to Vinay KS, FOUR"
23454074,2,Royal Cricket Blasters (RCB),0.1,Mithun,Vinay KS,0,,0,0,0,1,"Mithun to Vinay KS, no run"
23247987,1,Royal Cricket Blasters (RCB),10.0,Vinod Reddy,Mahesh,0,,0,1,0,1,"Vinod Reddy to Mahesh, OUT Bowled"
23247987,1,Royal Cricket Blasters (RCB),9.5,Vinod Reddy,Srinivas Vemulapalli,1,,0,0,0,0,"Vinod Reddy to Srinivas Vemulapalli, 1 run"
23247987,1,Royal Cricket Blasters (RCB),9.4,Vinod Reddy,Satyam Goyal,0,,0,1,0,1,"Vinod Reddy to Satyam Goyal, OUT Bowled"
23247987,1,Royal Cricket Blasters (RCB),9.3,Vinod Reddy,Gopi,0,,0,1,0,1,"Vinod Reddy to Gopi, OUT Caught out, Caught by Sudheer Nidiginti"
23247987,1,Royal Cricket Blasters (RCB),9.2,Vinod Reddy,Kranthi 202 Midtown Raaga,0,,0,1,0,1,"Vinod Reddy to Kranthi 202 Midtown Raaga, OUT Caught behind, Caught Behind by Ashok adapala"
23247987,1,Royal Cricket Blasters (RCB),9.1,Vinod Reddy,Mahesh,1,,0,0,0,0,"Vinod Reddy to Mahesh, 1 run"
23247987,1,Royal Cricket Blasters (RCB),9.0,Venkat A,Kranthi 202 Midtown Raaga,0,,0,0,0,1,"Venkat A to Kranthi 202 Midtown Raaga, no run"
23247987,1,Royal Cricket Blasters (RCB),8.5,Venkat A,Kranthi 202 Midtown Raaga,0,,0,0,0,1,"Venkat A to Kranthi 202 Midtown Raaga, no run"
23247987,1,Royal Cricket Blasters (RCB),8.4,Venkat A,Kranthi 202 Midtown Raaga,0,,0,0,0,1,"Venkat A to Kranthi 202 Midtown Raaga, no run"
23247987,1,Royal Cricket Blasters (RCB),8.3,Venkat A,Mithun,0,,0,1,0,1,"Venkat A to Mithun, OUT Bowled"
23247987,1,Royal Cricket Blasters (RCB),8.2,Venkat A,Mahesh,1,,0,0,0,0,"Venkat A to Mahesh, 1 run"
23247987,1,Royal Cricket Blasters (RCB),8.1,Venkat A,Mahesh,0,,0,0,0,1,"Venkat A to Mahesh, no run"
23247987,1,Royal Cricket Blasters (RCB),8.0,Srikanta Maddara,Mithun,0,,0,0,0,1,"Srikanta Maddara to Mithun, no run"
23247987,1,Royal Cricket Blasters (RCB),7.5,Srikanta Maddara,Mithun,2,,0,0,0,0,"Srikanta Maddara to Mithun, 2 runs"
23247987,1,Royal Cricket Blasters (RCB),7.4,Srikanta Maddara,Mithun,0,,0,0,0,1,"Srikanta Maddara to Mithun, no run"
23247987,1,Royal Cricket Blasters (RCB),7.3,Srikanta Maddara,Mithun,0,,0,0,0,1,"Srikanta Maddara to Mithun, no run"
23247987,1,Royal Cricket Blasters (RCB),7.2,Srikanta Maddara,Mithun,0,,0,0,0,1,"Srikanta Maddara to Mithun, no run"
23247987,1,Royal Cricket Blasters (RCB),7.1,Srikanta Maddara,Mithun,6,,0,0,1,0,"Srikanta Maddara to Mithun, SIX"
23247987,1,Royal Cricket Blasters (RCB),7.0,Karthik Reddy,Mahesh,0,,0,0,0,1,"Karthik Reddy to Mahesh, no run"
23247987,1,Royal Cricket Blasters (RCB),6.5,Karthik Reddy,Mahesh,0,,0,0,0,1,"Karthik Reddy to Mahesh, no run"
23247987,1,Royal Cricket Blasters (RCB),6.4,Karthik Reddy,Mahesh,0,,0,0,0,1,"Karthik Reddy to Mahesh, no run"
23247987,1,Royal Cricket Blasters (RCB),6.3,Karthik Reddy,Jithin Tj,0,,0,1,0,1,"Karthik Reddy to Jithin Tj, OUT Run out, Throw by Sudheer Nidiginti"
23247987,1,Royal Cricket Blasters (RCB),6.3,Karthik Reddy,Jithin Tj,0,NB,0,0,0,0,"Karthik Reddy to Jithin Tj, (no ball)"
23247987,1,Royal Cricket Blasters (RCB),6.2,Karthik Reddy,Mahesh,1,,0,0,0,0,"Karthik Reddy to Mahesh, 1 run"
23247987,1,Royal Cricket Blasters (RCB),6.1,Karthik Reddy,Mahesh,6,,0,0,1,0,"Karthik Reddy to Mahesh, SIX"
23247987,1,Royal Cricket Blasters (RCB),6.1,Karthik Reddy,Jithin Tj,1,NB,0,0,0,0,"Karthik Reddy to Jithin Tj, (no ball), 1 run"
23247987,1,Royal Cricket Blasters (RCB),6.0,Vinod Reddy,Jithin Tj,1,,0,0,0,0,"Vinod Reddy to Jithin Tj, 1 run"
23247987,1,Royal Cricket Blasters (RCB),5.5,Vinod Reddy,Jithin Tj,0,,0,0,0,1,"Vinod Reddy to Jithin Tj, no run"
23247987,1,Royal Cricket Blasters (RCB),5.4,Vinod Reddy,Mahesh,1,,0,0,0,0,"Vinod Reddy to Mahesh, 1 run"
23247987,1,Royal Cricket Blasters (RCB),5.3,Vinod Reddy,Mahesh,0,,0,0,0,1,"Vinod Reddy to Mahesh, no run"
23247987,1,Royal Cricket Blasters (RCB),5.2,Vinod Reddy,Jithin Tj,1,,0,0,0,0,"Vinod Reddy to Jithin Tj, 1 run"
23247987,1,Royal Cricket Blasters (RCB),5.1,Vinod Reddy,Jithin Tj,0,,0,0,0,1,"Vinod Reddy to Jithin Tj, no run"
23247987,1,Royal Cricket Blasters (RCB),5.0,Venkat A,Jithin Tj,1,,0,0,0,0,"Venkat A to Jithin Tj, 1 run"
23247987,1,Royal Cricket Blasters (RCB),4.5,Venkat A,Mahesh,1,,0,0,0,0,"Venkat A to Mahesh, 1 run"
23247987,1,Royal Cricket Blasters (RCB),4.4,Venkat A,Leel,0,,0,1,0,1,"Venkat A to Leel, OUT Caught out, Caught by Sudheer Nidiginti"
23247987,1,Royal Cricket Blasters (RCB),4.3,Venkat A,Leel,0,,0,0,0,1,"Venkat A to Leel, no run"
23247987,1,Royal Cricket Blasters (RCB),4.2,Venkat A,Jithin Tj,0,,0,1,0,1,"Venkat A to Jithin Tj, OUT Run out, Throw by Venkat A"
23247987,1,Royal Cricket Blasters (RCB),4.1,Venkat A,Jithin Tj,4,,0,0,1,0,"Venkat A to Jithin Tj, FOUR"
23247987,1,Royal Cricket Blasters (RCB),4.0,Sudheer Nidiginti,Vinay KS,0,,0,0,0,1,"Sudheer Nidiginti to Vinay KS, no run"
23247987,1,Royal Cricket Blasters (RCB),4.0,Sudheer Nidiginti,Jithin Tj,1,NB,0,0,0,0,"Sudheer Nidiginti to Jithin Tj, (no ball), 1 run"
23247987,1,Royal Cricket Blasters (RCB),3.5,Sudheer Nidiginti,Vinay KS,1,,0,0,0,0,"Sudheer Nidiginti to Vinay KS, 1 run"
23247987,1,Royal Cricket Blasters (RCB),3.4,Sudheer Nidiginti,Vinay KS,0,,0,0,0,1,"Sudheer Nidiginti to Vinay KS, no run"
23247987,1,Royal Cricket Blasters (RCB),3.3,Sudheer Nidiginti,Vinay KS,6,,0,0,1,0,"Sudheer Nidiginti to Vinay KS, SIX"
23247987,1,Royal Cricket Blasters (RCB),3.2,Sudheer Nidiginti,Vinay KS,2,,0,0,0,0,"Sudheer Nidiginti to Vinay KS, 2 runs"
23247987,1,Royal Cricket Blasters (RCB),3.1,Sudheer Nidiginti,Manjunath H,0,,0,1,0,1,"Sudheer Nidiginti to Manjunath H, OUT Caught behind, Caught Behind by Ashok adapala"
23247987,1,Royal Cricket Blasters (RCB),3.0,Pabitra,Manjunath H,1,,0,0,0,0,"Pabitra to Manjunath H, 1 run"
23247987,1,Royal Cricket Blasters (RCB),2.5,Pabitra,Manjunath H,0,,0,0,0,1,"Pabitra to Manjunath H, no run"
23247987,1,Royal Cricket Blasters (RCB),2.4,Pabitra,Manjunath H,0,,0,0,0,1,"Pabitra to Manjunath H, no run"
23247987,1,Royal Cricket Blasters (RCB),2.3,Pabitra,Jithin Tj,1,,0,0,0,0,"Pabitra to Jithin Tj, 1 run"
23247987,1,Royal Cricket Blasters (RCB),2.3,Pabitra,Jithin Tj,0,WD,0,0,0,0,"Pabitra to Jithin Tj, wide"
23247987,1,Royal Cricket Blasters (RCB),2.2,Pabitra,Jithin Tj,0,,0,0,0,1,"Pabitra to Jithin Tj, no run"
23247987,1,Royal Cricket Blasters (RCB),2.1,Pabitra,Jithin Tj,0,,0,0,0,1,"Pabitra to Jithin Tj, no run"
23247987,1,Royal Cricket Blasters (RCB),2.0,Srikanta Maddara,Jithin Tj,1,,0,0,0,0,"Srikanta Maddara to Jithin Tj, 1 run"
23247987,1,Royal Cricket Blasters (RCB),1.5,Srikanta Maddara,Manjunath H,1,,0,0,0,0,"Srikanta Maddara to Manjunath H, 1 run"
23247987,1,Royal Cricket Blasters (RCB),1.4,Srikanta Maddara,Manjunath H,0,,0,0,0,1,"Srikanta Maddara to Manjunath H, no run"
23247987,1,Royal Cricket Blasters (RCB),1.4,Srikanta Maddara,Manjunath H,0,WD,0,0,0,0,"Srikanta Maddara to Manjunath H, wide"
23247987,1,Royal Cricket Blasters (RCB),1.3,Srikanta Maddara,Manjunath H,6,,0,0,1,0,"Srikanta Maddara to Manjunath H, SIX"
23247987,1,Royal Cricket Blasters (RCB),1.2,Srikanta Maddara,Manjunath H,0,,0,0,0,1,"Srikanta Maddara to Manjunath H, no run"
23247987,1,Royal Cricket Blasters (RCB),1.1,Srikanta Maddara,Manjunath H,2,,0,0,0,0,"Srikanta Maddara to Manjunath H, 2 runs"
23247987,1,Royal Cricket Blasters (RCB),1.0,Pabitra,Jithin Tj,0,,0,0,0,1,"Pabitra to Jithin Tj, no run"
23247987,1,Royal Cricket Blasters (RCB),0.5,Pabitra,Jithin Tj,0,,0,0,0,1,"Pabitra to Jithin Tj, no run"
23247987,1,Royal Cricket Blasters (RCB),0.4,Pabitra,Jithin Tj,0,,0,0,0,1,"Pabitra to Jithin Tj, no run"
23247987,1,Royal Cricket Blasters (RCB),0.3,Pabitra,Jithin Tj,0,,0,0,0,1,"Pabitra to Jithin Tj, no run"
23247987,1,Royal Cricket Blasters (RCB),0.2,Pabitra,Manjunath H,1,,0,0,0,0,"Pabitra to Manjunath H, 1 run"
23247987,1,Royal Cricket Blasters (RCB),0.1,Pabitra,Manjunath H,0,,0,0,0,1,"Pabitra to Manjunath H, no run"
23247987,2,Weekend Warriors (WW),10.0,Mithun,Ashok adapala,0,,0,1,0,1,"Mithun to Ashok adapala, OUT Bowled"
23247987,2,Weekend Warriors (WW),9.5,Mithun,Ashok adapala,0,,0,0,0,1,"Mithun to Ashok adapala, no run"
23247987,2,Weekend Warriors (WW),9.4,Mithun,Ashok adapala,0,,0,0,0,1,"Mithun to Ashok adapala, no run"
23247987,2,Weekend Warriors (WW),9.3,Mithun,Srikanta Maddara,0,,0,1,0,1,"Mithun to Srikanta Maddara, OUT Caught out, Caught by Manjunath H"
23247987,2,Weekend Warriors (WW),9.2,Mithun,Srikanta Maddara,0,,0,0,0,1,"Mithun to Srikanta Maddara, no run"
23247987,2,Weekend Warriors (WW),9.1,Mithun,Srikanta Maddara,0,,0,0,0,1,"Mithun to Srikanta Maddara, no run"
23247987,2,Weekend Warriors (WW),9.0,Srinivas Vemulapalli,Venkat A,0,,0,1,0,1,"Srinivas Vemulapalli to Venkat A, OUT Bowled"
23247987,2,Weekend Warriors (WW),8.5,Srinivas Vemulapalli,Venkat A,2,,0,0,0,0,"Srinivas Vemulapalli to Venkat A, 2 runs"
23247987,2,Weekend Warriors (WW),8.4,Srinivas Vemulapalli,Srikanta Maddara,1,,0,0,0,0,"Srinivas Vemulapalli to Srikanta Maddara, 1 run"
23247987,2,Weekend Warriors (WW),8.3,Srinivas Vemulapalli,Venkat A,1,,0,0,0,0,"Srinivas Vemulapalli to Venkat A, 1 run"
23247987,2,Weekend Warriors (WW),8.2,Srinivas Vemulapalli,Srikanta Maddara,1,,0,0,0,0,"Srinivas Vemulapalli to Srikanta Maddara, 1 run"
23247987,2,Weekend Warriors (WW),8.1,Srinivas Vemulapalli,Srikanta Maddara,2,,0,0,0,0,"Srinivas Vemulapalli to Srikanta Maddara, 2 runs"
23247987,2,Weekend Warriors (WW),8.0,Leel,Srikanta Maddara,1,,0,0,0,0,"Leel to Srikanta Maddara, 1 run"
23247987,2,Weekend Warriors (WW),7.5,Leel,Venkat A,1,,0,0,0,0,"Leel to Venkat A, 1 run"
23247987,2,Weekend Warriors (WW),7.4,Leel,Venkat A,0,,0,1,0,1,"Leel to Venkat A, OUT Run out, Throw by Gopi"
23247987,2,Weekend Warriors (WW),7.3,Leel,Venkat A,0,,0,0,0,1,"Leel to Venkat A, no run"
23247987,2,Weekend Warriors (WW),7.2,Leel,Venkat A,0,,0,0,0,1,"Leel to Venkat A, no run"
23247987,2,Weekend Warriors (WW),7.1,Leel,Venkat A,0,,0,0,0,1,"Leel to Venkat A, no run"
23247987,2,Weekend Warriors (WW),7.0,Mithun,Vinod Reddy,6,,0,0,1,0,"Mithun to Vinod Reddy, SIX"
23247987,2,Weekend Warriors (WW),6.5,Mithun,Vinod Reddy,2,,0,0,0,0,"Mithun to Vinod Reddy, 2 runs"
23247987,2,Weekend Warriors (WW),6.4,Mithun,Venkat A,1,,0,0,0,0,"Mithun to Venkat A, 1 run"
23247987,2,Weekend Warriors (WW),6.3,Mithun,Venkat A,1,,0,0,0,0,"Mithun to Venkat A, 1 run"
23247987,2,Weekend Warriors (WW),6.2,Mithun,Venkat A,2,,0,0,0,0,"Mithun to Venkat A, 2 runs"
23247987,2,Weekend Warriors (WW),6.1,Mithun,Vinod Reddy,1,,0,0,0,0,"Mithun to Vinod Reddy, 1 run"
23247987,2,Weekend Warriors (WW),6.0,Mahesh,Vinod Reddy,6,,0,0,0,0,"Mahesh to Vinod Reddy, 6 runs"
23247987,2,Weekend Warriors (WW),5.5,Mahesh,Pabitra,0,,0,1,0,1,"Mahesh to Pabitra, OUT Caught behind, Caught Behind by Manjunath H"
23247987,2,Weekend Warriors (WW),5.4,Mahesh,Pabitra,0,,0,0,0,1,"Mahesh to Pabitra, no run"
23247987,2,Weekend Warriors (WW),5.3,Mahesh,Pabitra,0,,0,0,0,1,"Mahesh to Pabitra, no run"
23247987,2,Weekend Warriors (WW),5.2,Mahesh,Pabitra,0,,0,0,0,1,"Mahesh to Pabitra, no run"
23247987,2,Weekend Warriors (WW),5.1,Mahesh,Pabitra,0,,0,0,0,1,"Mahesh to Pabitra, no run"
23247987,2,Weekend Warriors (WW),5.0,Jithin Tj,Venkat A,2,,0,0,0,0,"Jithin Tj to Venkat A, 2 runs"
23247987,2,Weekend Warriors (WW),4.5,Jithin Tj,RK,0,,0,1,0,1,"Jithin Tj to RK, OUT Caught out, Caught by Leel"
23247987,2,Weekend Warriors (WW),4.4,Jithin Tj,Balaji Balaraju,0,,0,1,0,1,"Jithin Tj to Balaji Balaraju, OUT Run out, Throw by Jithin Tj"
23247987,2,Weekend Warriors (WW),4.3,Jithin Tj,Balaji Balaraju,0,,0,0,0,1,"Jithin Tj to Balaji Balaraju, no run"
23247987,2,Weekend Warriors (WW),4.2,Jithin Tj,RK,1,,0,0,0,0,"Jithin Tj to RK, 1 run"
23247987,2,Weekend Warriors (WW),4.2,Jithin Tj,RK,0,WD,0,0,0,0,"Jithin Tj to RK, wide"
23247987,2,Weekend Warriors (WW),4.1,Jithin Tj,Subbu,0,,0,1,0,1,"Jithin Tj to Subbu, OUT Caught out, Caught by Leel"
23247987,2,Weekend Warriors (WW),4.0,Gopi,Balaji Balaraju,0,,0,0,0,1,"Gopi to Balaji Balaraju, no run"
23247987,2,Weekend Warriors (WW),4.0,Gopi,Balaji Balaraju,0,WD,0,0,0,0,"Gopi to Balaji Balaraju, wide"
23247987,2,Weekend Warriors (WW),3.5,Gopi,Balaji Balaraju,0,,0,0,0,1,"Gopi to Balaji Balaraju, no run"
